position,streams,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity,year,2,3,4,5,6,7,8,9
199.0,38983.0,0.65,0.736,-5.84,0.22899999999999998,0.0528,0.0,0.235,0.613,159.173,226160.0,4.0,74.0,2016.0,0,1,0,2,1,4,4,4
200.0,33717.0,0.731,0.33799999999999997,-12.499,0.0523,0.764,0.898,0.293,0.525,92.516,327453.0,4.0,40.0,1985.0,1,0,1,0,5,2,1,7
185.0,21896.0,0.9570000000000001,0.392,-5.501,0.146,0.225,8.03e-05,0.0905,0.605,130.05,90702.0,4.0,0.0,1941.0,0,2,3,3,3,1,0,2
186.0,19432.0,0.6890000000000001,0.603,-9.43,0.0384,0.0601,0.0,0.0611,0.57,127.559,292240.0,4.0,54.0,2001.0,0,1,0,2,1,4,4,4
190.0,184111.0,0.5539999999999999,0.371,-9.104,0.0361,0.855,0.0,0.0838,0.245,199.828,191813.0,4.0,2.0,2021.0,1,0,1,1,4,0,7,1
110.0,62532.0,0.6409999999999999,0.922,-4.457,0.0786,0.0291,0.0,0.0862,0.847,146.078,258343.0,4.0,82.0,2012.0,0,1,2,4,0,4,6,4
162.0,42139.0,0.45299999999999996,0.672,-13.044,0.0462,0.0129,0.00763,0.183,0.521,120.929,366707.0,4.0,23.0,1970.0,0,2,3,3,3,1,0,2
137.0,192517.0,0.674,0.5579999999999999,-11.727,0.0384,0.00859,0.0635,0.266,0.7020000000000001,111.99,274339.0,4.0,0.0,2016.0,0,2,3,3,3,1,0,0
195.0,39376.0,0.439,0.9470000000000001,-3.491,0.122,0.006670000000000001,7.36e-06,0.364,0.6709999999999999,88.219,194560.0,4.0,37.0,2002.0,0,2,3,3,1,4,5,8
196.0,20572.0,0.35700000000000004,0.5329999999999999,-8.126,0.0777,0.723,0.0,0.10099999999999999,0.318,138.086,222912.0,4.0,61.0,2018.0,1,0,1,1,4,0,7,1
181.0,173077.0,0.6629999999999999,0.735,-5.14,0.0395,0.0222,2.17e-06,0.124,0.5660000000000001,90.101,183173.0,4.0,36.0,1996.0,0,2,3,3,3,5,2,6
197.0,14954.0,0.779,0.6940000000000001,-9.376,0.2,0.281,1.36e-05,0.109,0.569,82.861,161827.0,4.0,60.0,2016.0,0,1,0,2,1,6,4,4
199.0,20268.0,0.67,0.7,-7.893,0.196,0.5760000000000001,5.34e-06,0.226,0.648,69.986,160293.0,4.0,63.0,2017.0,0,1,0,2,1,4,4,4
146.0,47466.0,0.451,0.951,-3.7539999999999996,0.0645,0.00037999999999999997,2.39e-06,0.261,0.442,162.065,213933.0,4.0,55.0,2003.0,0,1,0,2,1,4,5,8
194.0,38109.0,0.457,0.838,-3.7939999999999996,0.0348,0.0002,0.000102,0.888,0.359,85.98899999999998,214267.0,4.0,57.0,2011.0,0,1,0,2,1,4,5,8
176.0,194983.0,0.534,0.563,-8.975,0.0601,0.35600000000000004,1.37e-06,0.574,0.414,124.149,336413.0,3.0,37.0,1995.0,0,2,2,2,1,5,2,6
199.0,35115.0,0.6709999999999999,0.9159999999999999,-4.013999999999999,0.0397,0.0282,0.00762,0.24,0.8029999999999999,126.01,189127.0,4.0,69.0,2016.0,0,1,0,2,1,4,4,4
195.0,21736.0,0.763,0.726,-6.405,0.282,0.259,0.0,0.0976,0.349,139.059,126346.0,4.0,65.0,2017.0,0,1,0,2,2,6,3,5
194.0,163809.0,0.7979999999999999,0.568,-9.072000000000001,0.135,0.0213,0.0,0.0586,0.45,148.88,193911.0,3.0,72.0,2016.0,0,1,2,2,2,5,2,6
162.0,163667.0,0.875,0.6729999999999999,-4.184,0.0932,0.135,0.0,0.292,0.231,130.0,222600.0,4.0,60.0,2015.0,0,1,2,2,2,5,2,6
200.0,18729.0,0.44799999999999995,0.23800000000000002,-21.636,0.0346,0.878,0.872,0.131,0.516,129.287,251760.0,4.0,26.0,1974.0,1,0,1,0,5,2,1,7
199.0,42271.0,0.7340000000000001,0.637,-5.6770000000000005,0.141,0.0462,2.2899999999999998e-05,0.0602,0.648,169.977,202333.0,4.0,83.0,2015.0,0,1,0,2,1,6,4,4
200.0,39058.0,0.638,0.523,-6.664,0.35700000000000004,0.00454,0.0,0.0842,0.42200000000000004,139.91299999999998,185947.0,4.0,77.0,2017.0,0,1,0,2,2,6,3,5
97.0,34039.0,0.743,0.34700000000000003,-11.174000000000001,0.121,0.16699999999999998,0.00951,0.10300000000000001,0.5720000000000001,160.143,326933.0,4.0,82.0,2016.0,0,1,2,4,0,3,6,3
199.0,18218.0,0.85,0.405,-7.508999999999999,0.225,0.11900000000000001,0.000118,0.0707,0.344,139.976,190312.0,4.0,68.0,2016.0,0,1,0,2,2,6,3,5
7.0,118031.0,0.6459999999999999,0.6659999999999999,-12.690999999999999,0.0465,0.125,1.5399999999999998e-05,0.062,0.73,109.175,255827.0,4.0,31.0,1978.0,0,2,2,4,0,3,6,3
156.0,25910.0,0.6629999999999999,0.9229999999999999,-7.091,0.04,0.0272,0.0015300000000000001,0.22399999999999998,0.924,115.736,259027.0,4.0,44.0,1995.0,0,2,3,3,1,4,4,0
190.0,17970.0,0.7509999999999999,0.642,-5.165,0.087,0.0861,0.0,0.0953,0.38799999999999996,95.045,169567.0,4.0,73.0,2018.0,0,1,0,2,2,6,3,5
146.0,53161.0,0.645,0.48,-8.355,0.0328,0.24,0.0191,0.0911,0.424,96.963,204747.0,4.0,56.0,2021.0,0,1,0,2,2,6,3,5
149.0,23745.0,0.868,0.657,-4.853,0.113,0.0158,0.0,0.0995,0.436,162.86700000000005,191410.0,4.0,64.0,2017.0,0,1,0,2,2,6,3,5
154.0,51504.0,0.9079999999999999,0.621,-6.638,0.102,0.00028199999999999997,5.39e-05,0.0958,0.42100000000000004,150.011,177000.0,4.0,82.0,2017.0,0,1,0,2,2,6,3,5
129.0,21722.0,0.6459999999999999,0.86,-5.524,0.0432,0.022000000000000002,0.0,0.091,0.8909999999999999,135.987,195265.0,4.0,0.0,2010.0,0,2,3,3,3,1,0,0
182.0,161890.0,0.831,0.47,-7.48,0.425,0.0371,0.0,0.14400000000000002,0.33899999999999997,75.47399999999998,242307.0,4.0,62.0,2017.0,0,1,2,2,2,5,2,6
177.0,24631.0,0.778,0.5489999999999999,-6.144,0.0473,0.0549,0.0,0.0724,0.802,133.041,186040.0,4.0,62.0,2014.0,0,1,0,2,1,4,4,4
182.0,169182.0,0.7809999999999999,0.526,-6.9860000000000015,0.293,0.0633,0.0,0.0457,0.665,94.993,235613.0,4.0,68.0,2012.0,0,1,2,2,1,5,2,6
176.0,19326.0,0.632,0.532,-7.86,0.0249,0.163,7.71e-06,0.114,0.614,90.064,237000.0,4.0,0.0,2020.0,0,2,3,3,3,1,0,2
161.0,38435.0,0.377,0.9420000000000001,-4.543,0.07,0.0009199999999999999,8.88e-05,0.126,0.348,129.955,254973.0,4.0,57.0,2009.0,0,1,0,2,1,4,5,8
200.0,40378.0,0.732,0.75,-6.3660000000000005,0.231,0.00264,0.0,0.109,0.401,155.096,182707.0,4.0,83.0,2017.0,0,1,0,2,2,6,3,5
180.0,37305.0,0.648,0.7829999999999999,-5.14,0.0276,0.00133,0.00112,0.102,0.27699999999999997,120.094,206000.0,4.0,0.0,2020.0,0,2,3,3,3,1,0,2
63.0,46821.0,0.851,0.621,-4.184,0.0675,0.0545,0.0,0.336,0.691,94.73899999999999,229195.0,4.0,11.0,2020.0,0,2,3,3,3,1,0,0
177.0,177434.0,0.693,0.594,-6.4079999999999995,0.0325,0.13,0.0,0.115,0.192,123.932,244107.0,4.0,58.0,2007.0,0,1,2,2,2,5,2,6
183.0,20874.0,0.527,0.8809999999999999,-9.026,0.036000000000000004,0.0497,0.000778,0.165,0.934,108.42399999999999,233787.0,4.0,39.0,1992.0,0,2,3,3,1,4,4,0
189.0,19277.0,0.44799999999999995,0.7020000000000001,-6.9979999999999976,0.028999999999999998,0.000331,0.0,0.12300000000000001,0.349,147.95,223000.0,4.0,0.0,2020.0,0,2,3,3,3,1,0,2
121.0,209865.0,0.8240000000000001,0.836,-5.903,0.0404,0.00521,0.000817,0.11199999999999999,0.716,122.014,220640.0,4.0,68.0,2009.0,0,1,2,4,0,5,2,6
126.0,252844.0,0.304,0.502,-6.7070000000000025,0.035,0.313,0.0011,0.138,0.204,136.779,298520.0,4.0,55.0,2005.0,0,1,2,4,0,5,2,6
172.0,41442.0,0.624,0.8759999999999999,-3.3739999999999997,0.1,0.0735,0.0,0.327,0.7809999999999999,99.943,170827.0,4.0,78.0,2017.0,0,1,0,2,1,4,4,4
174.0,21377.0,0.812,0.628,-6.164,0.0682,0.0634,0.0,0.254,0.485,123.00399999999999,207059.0,4.0,71.0,2017.0,0,1,0,2,2,6,3,5
198.0,19898.0,0.757,0.882,-6.125,0.248,0.0763,0.0,0.251,0.684,140.047,219320.0,4.0,58.0,2014.0,0,1,0,2,1,4,4,4
190.0,20663.0,0.831,0.8140000000000001,-5.18,0.474,0.391,0.0,0.109,0.846,161.041,214854.0,4.0,60.0,2017.0,0,1,0,2,1,4,4,4
128.0,206093.0,0.638,0.8320000000000001,-5.039,0.049,0.141,0.0,0.113,0.648,124.071,227893.0,4.0,49.0,2010.0,0,1,2,4,0,5,2,6
99.0,33370.0,0.586,0.525,-7.162999999999999,0.0615,0.111,0.0,0.134,0.508,133.629,260253.0,4.0,66.0,2016.0,0,1,2,4,0,3,6,3
154.0,20424.0,0.22399999999999998,0.387,-9.022,0.0287,0.532,0.00548,0.0689,0.0395,104.566,262533.0,5.0,59.0,2014.0,1,0,1,1,4,0,7,1
196.0,29569.0,0.679,0.40700000000000003,-7.778,0.0302,0.6990000000000001,0.0,0.122,0.195,111.814,232600.0,4.0,61.0,2016.0,1,0,1,1,4,0,7,1
183.0,21138.0,0.545,0.882,-4.864,0.11900000000000001,0.000169,0.0368,0.332,0.595,122.259,206200.0,4.0,57.0,1998.0,0,1,0,2,1,4,5,8
189.0,17426.0,0.257,0.945,-6.4179999999999975,0.10099999999999999,0.00856,0.35100000000000003,0.0597,0.044000000000000004,81.186,227160.0,4.0,19.0,1983.0,0,2,3,3,3,1,5,8
194.0,168428.0,0.439,0.154,-16.315,0.0281,0.841,5.81e-06,0.141,0.327,82.58200000000002,130133.0,4.0,16.0,1966.0,1,0,1,1,4,0,7,1
200.0,26513.0,0.703,0.768,-5.069,0.0339,0.0339,1.3e-06,0.0328,0.7859999999999999,95.98299999999999,181674.0,4.0,66.0,2020.0,0,1,0,2,1,4,4,4
186.0,36498.0,0.768,0.3670000000000001,-9.979,0.0879,0.308,0.0,0.10400000000000001,0.436,97.01100000000001,294680.0,4.0,36.0,2002.0,0,1,0,2,2,6,3,5
194.0,18645.0,0.68,0.46799999999999997,-11.128,0.0947,0.0311,0.0,0.207,0.348,84.994,297933.0,4.0,50.0,2011.0,0,1,0,2,2,6,3,5
155.0,46238.0,0.685,0.8029999999999999,-4.251,0.156,0.0601,0.0,0.546,0.799,107.005,205280.0,4.0,69.0,2004.0,0,1,0,2,1,4,4,4
184.0,21373.0,0.831,0.7829999999999999,-6.718999999999999,0.0527,0.079,1.27e-06,0.35,0.7709999999999999,140.046,218440.0,4.0,53.0,2013.0,0,1,0,2,1,4,4,4
197.0,128120.0,0.8240000000000001,0.733,-5.474,0.0613,0.0362,0.0,0.325,0.395,97.97200000000001,284387.0,4.0,75.0,2015.0,0,1,0,2,2,5,2,6
197.0,22774.0,0.698,0.763,-6.479,0.193,0.0112,0.0,0.19,0.48100000000000004,92.43,208000.0,4.0,0.0,2020.0,0,2,3,3,3,1,0,2
190.0,165032.0,0.441,0.21899999999999997,-14.585999999999999,0.0419,0.935,0.0,0.115,0.244,94.021,199120.0,4.0,75.0,2017.0,1,0,1,1,4,0,7,1
191.0,35652.0,0.688,0.5329999999999999,-8.363,0.0865,0.0355,3.48e-06,0.172,0.5670000000000001,164.06900000000005,223079.0,4.0,69.0,2015.0,0,1,0,2,2,6,4,4
172.0,19452.0,0.588,0.47100000000000003,-7.287000000000001,0.0577,0.5920000000000001,0.00146,0.0733,0.209,152.881,242081.0,4.0,69.0,2016.0,1,0,1,1,4,0,7,1
155.0,24842.0,0.16699999999999998,0.883,-7.775,0.0671,0.0004969999999999999,0.0012699999999999999,0.0788,0.31,159.917,209107.0,4.0,0.0,1993.0,0,2,3,3,3,1,5,2
196.0,23995.0,0.813,0.528,-6.305,0.313,0.0715,0.0,0.125,0.131,79.532,207039.0,4.0,69.0,2017.0,0,1,0,2,2,6,3,5
25.0,72776.0,0.904,0.518,-5.32,0.183,0.0305,0.0,0.325,0.188,137.996,303077.0,4.0,74.0,2018.0,0,1,2,4,0,3,6,3
191.0,144431.0,0.7859999999999999,0.583,-7.415,0.0393,0.0552,1.84e-06,0.326,0.22899999999999998,120.024,228000.0,4.0,60.0,2016.0,0,1,0,2,2,5,2,6
194.0,20323.0,0.585,0.521,-6.6339999999999995,0.0266,0.698,0.0,0.0936,0.7509999999999999,94.669,151000.0,4.0,11.0,1959.0,1,0,1,1,4,0,7,1
191.0,17418.0,0.624,0.424,-8.237,0.24,0.28600000000000003,0.0,0.17300000000000001,0.584,76.671,206013.0,4.0,68.0,2016.0,0,1,0,2,2,6,4,4
47.0,125168.0,0.6809999999999999,0.3720000000000001,-8.237,0.0432,0.64,0.0,0.16899999999999998,0.47600000000000003,91.87299999999999,201000.0,4.0,74.0,2017.0,1,0,2,4,0,3,6,3
199.0,18810.0,0.493,0.977,-6.86,0.147,0.0219,0.313,0.11,0.135,137.951,197391.0,4.0,16.0,2020.0,0,2,3,3,3,1,5,2
192.0,205964.0,0.498,0.754,-4.8660000000000005,0.0438,0.36,0.0,0.11900000000000001,0.39299999999999996,130.05700000000002,260427.0,4.0,0.0,2011.0,0,2,3,3,3,1,0,2
200.0,16865.0,0.581,0.925,-1.99,0.455,0.168,6.51e-06,0.49,0.515,84.921,301840.0,4.0,54.0,2013.0,0,1,0,2,1,4,4,4
196.0,19925.0,0.7120000000000001,0.679,-8.137,0.247,0.0026899999999999997,0.0,0.196,0.491,170.076,330200.0,4.0,32.0,1995.0,0,2,3,3,3,1,0,2
176.0,17537.0,0.252,0.9129999999999999,-5.807,0.085,0.00126,0.0013800000000000002,0.11599999999999999,0.451,174.5,235013.0,4.0,34.0,1996.0,0,2,3,3,3,4,5,8
179.0,32053.0,0.204,0.157,-12.147,0.0327,0.956,0.0117,0.125,0.0668,80.574,240227.0,4.0,48.0,2011.0,1,0,1,1,4,0,7,1
159.0,185027.0,0.7140000000000001,0.62,-5.045,0.29600000000000004,0.223,0.0,0.109,0.73,80.109,276347.0,4.0,68.0,2016.0,0,1,2,4,1,5,2,6
199.0,17775.0,0.525,0.48100000000000004,-6.715,0.0251,0.302,0.0,0.121,0.237,75.97399999999998,289000.0,5.0,58.0,2003.0,0,1,0,2,2,6,3,5
182.0,44592.0,0.649,0.17,-16.757,0.0616,0.871,2.48e-06,0.41,0.345,106.99799999999999,186333.0,4.0,21.0,1963.0,1,0,1,1,4,0,7,1
127.0,58229.0,0.369,0.868,-4.81,0.0566,0.00118,0.0415,0.0901,0.76,166.021,208013.0,4.0,45.0,2008.0,0,2,3,3,1,4,5,8
194.0,21674.0,0.368,0.7959999999999999,-4.923,0.0823,0.0157,0.0,0.0694,0.18100000000000002,170.033,214427.0,4.0,74.0,2017.0,0,1,0,2,2,6,5,8
178.0,23119.0,0.785,0.62,-6.6670000000000025,0.254,0.0138,0.0,0.15,0.478,78.477,235535.0,4.0,74.0,2017.0,0,1,0,2,2,6,3,5
80.0,73219.0,0.513,0.625,-4.822,0.0436,0.5920000000000001,3.9399999999999995e-05,0.12,0.408,137.863,281373.0,4.0,46.0,2007.0,1,0,2,4,0,3,6,3
173.0,39443.0,0.8540000000000001,0.733,-5.919,0.17,0.23399999999999999,0.0775,0.11199999999999999,0.9620000000000001,124.368,249160.0,4.0,25.0,1982.0,0,2,3,3,3,1,0,0
78.0,39278.0,0.92,0.674,-5.662000000000001,0.264,0.307,0.0,0.10400000000000001,0.741,141.967,304041.0,4.0,72.0,2017.0,0,1,2,4,0,3,6,3
156.0,50068.0,0.5720000000000001,0.419,-7.9910000000000005,0.024,0.737,1.4999999999999999e-05,0.11,0.209,146.409,311427.0,4.0,51.0,2002.0,1,0,1,1,4,0,7,1
186.0,18900.0,0.531,0.544,-8.615,0.462,0.308,1.89e-06,0.0835,0.39799999999999996,131.921,203794.0,4.0,60.0,2016.0,0,1,0,2,2,6,3,5
82.0,37876.0,0.665,0.498,-8.185,0.0832,0.228,0.0,0.0757,0.127,81.96700000000001,179613.0,4.0,78.0,2016.0,0,1,2,4,0,3,6,3
180.0,23960.0,0.545,0.826,-4.651,0.0491,0.138,0.0,0.33799999999999997,0.48700000000000004,140.02,213238.0,4.0,58.0,2012.0,0,1,0,2,1,4,5,8
149.0,180380.0,0.586,0.8270000000000001,-5.102,0.15,0.0037,0.0,0.32799999999999996,0.508,123.905,260253.0,4.0,53.0,2011.0,0,1,2,2,1,5,2,6
173.0,45736.0,0.728,0.563,-8.052999999999999,0.134,0.621,0.0,0.179,0.35200000000000004,100.01700000000001,217707.0,4.0,68.0,2016.0,1,0,1,1,4,0,7,1
170.0,19983.0,0.40299999999999997,0.264,-20.088,0.0659,0.6559999999999999,0.00735,0.23600000000000002,0.4,92.338,310453.0,4.0,0.0,2010.0,1,0,1,1,4,0,7,1
158.0,39437.0,0.4920000000000001,0.9840000000000001,-3.1910000000000003,0.0945,0.00023700000000000001,0.0353,0.33299999999999996,0.331,145.012,275968.0,4.0,54.0,2013.0,0,1,0,2,1,4,5,8
198.0,15433.0,0.319,0.0986,-19.954,0.0332,0.5820000000000001,4.9000000000000005e-06,0.136,0.273,84.54,177160.0,4.0,25.0,1987.0,1,0,1,1,4,0,7,1
195.0,30142.0,0.375,0.93,-2.6310000000000002,0.0561,0.00064,0.0,0.318,0.491,147.124,176387.0,4.0,79.0,2017.0,0,1,0,2,1,4,5,8
53.0,52463.0,0.598,0.754,-2.6860000000000004,0.0497,0.0026,0.0,0.261,0.7709999999999999,104.619,146133.0,4.0,55.0,2015.0,0,1,2,4,0,3,6,3
193.0,22511.0,0.877,0.391,-8.196,0.063,0.0317,0.000502,0.0945,0.122,131.018,189230.0,4.0,68.0,2017.0,0,1,0,2,2,6,3,5
185.0,38547.0,0.439,0.8740000000000001,-4.165,0.0299,0.00571,0.0,0.17600000000000002,0.527,150.036,207240.0,4.0,56.0,2007.0,0,1,0,2,1,4,5,8
156.0,21294.0,0.725,0.19899999999999998,-12.478,0.0357,0.982,0.00395,0.1,0.264,120.031,195359.0,3.0,77.0,2020.0,1,0,1,1,4,0,7,1
192.0,34918.0,0.792,0.866,-5.0889999999999995,0.0356,0.009170000000000001,5.99e-05,0.17800000000000002,0.18600000000000005,125.97200000000001,147615.0,4.0,0.0,2020.0,0,2,3,3,3,1,0,2
199.0,149475.0,0.584,0.204,-18.617,0.0345,0.185,0.644,0.545,0.32899999999999996,94.77799999999999,309987.0,4.0,26.0,1979.0,1,2,3,0,5,2,1,7
200.0,35031.0,0.639,0.785,-6.1670000000000025,0.174,0.0174,0.00107,0.0512,0.6859999999999999,191.95,210920.0,4.0,66.0,2016.0,0,1,0,2,1,4,4,4
198.0,21595.0,0.41700000000000004,0.58,-4.574,0.207,0.0307,1.45e-06,0.179,0.139,68.58,246773.0,4.0,73.0,2016.0,0,1,0,2,2,6,3,5
181.0,18549.0,0.665,0.47600000000000003,-8.477,0.13699999999999998,0.113,0.0,0.33,0.385,84.881,189853.0,4.0,18.0,2020.0,0,2,3,3,3,1,0,2
108.0,63690.0,0.6990000000000001,0.68,-8.228,0.0599,0.22399999999999998,0.0,0.0529,0.857,113.889,174347.0,4.0,41.0,1981.0,0,2,2,4,1,4,4,0
179.0,16705.0,0.616,0.457,-6.761,0.034,0.14800000000000002,0.0,0.125,0.20800000000000002,119.646,245947.0,4.0,46.0,2006.0,0,1,0,2,2,6,3,5
190.0,33050.0,0.447,0.0299,-25.006999999999998,0.0367,0.982,0.841,0.0736,0.18600000000000005,70.893,274280.0,4.0,51.0,2009.0,1,0,1,0,5,2,1,7
197.0,150441.0,0.8440000000000001,0.716,-8.082,0.0823,0.0349,6.7e-05,0.41200000000000003,0.835,116.73899999999999,401040.0,4.0,29.0,1982.0,0,2,3,3,3,1,0,0
113.0,54335.0,0.58,0.7020000000000001,-5.565,0.0337,0.0466,3.2e-06,0.536,0.299,105.07600000000001,208960.0,4.0,52.0,2000.0,0,1,2,2,1,4,5,8
174.0,19317.0,0.611,0.603,-7.468,0.0269,0.0109,2.17e-06,0.332,0.466,125.88600000000001,206867.0,4.0,0.0,2020.0,0,2,3,3,3,1,0,2
176.0,173760.0,0.687,0.7709999999999999,-4.4239999999999995,0.0384,0.16399999999999998,2.46e-05,0.11199999999999999,0.445,129.964,231147.0,4.0,56.0,2008.0,0,1,2,2,1,5,2,6
192.0,38491.0,0.833,0.434,-8.795,0.431,0.0102,0.0219,0.165,0.281,150.062,204600.0,4.0,80.0,2017.0,0,1,0,2,2,6,3,5
184.0,41781.0,0.28800000000000003,0.752,-5.942,0.0338,0.0324,0.0,0.0802,0.39899999999999997,171.417,307373.0,4.0,31.0,1994.0,0,2,3,3,3,1,5,8
152.0,40668.0,0.276,0.201,-16.526,0.0346,0.9520000000000001,0.0,0.0898,0.0989,161.053,239640.0,4.0,9.0,1960.0,1,0,1,1,4,0,7,1
127.0,28163.0,0.529,0.607,-6.7810000000000015,0.0574,0.10400000000000001,0.0,0.0631,0.23800000000000002,101.96600000000001,234107.0,4.0,74.0,2017.0,0,1,0,2,2,6,3,5
195.0,143234.0,0.418,0.7240000000000001,-3.7239999999999998,0.0964,0.213,0.0,0.11199999999999999,0.604,78.521,238320.0,5.0,75.0,2015.0,0,1,0,2,1,5,2,6
79.0,38411.0,0.797,0.5329999999999999,-9.74,0.0412,0.0172,0.000152,0.10300000000000001,0.32899999999999996,131.036,146520.0,4.0,83.0,2017.0,0,1,2,4,0,3,6,3
156.0,24774.0,0.44799999999999995,0.826,-3.2439999999999998,0.0319,0.007559999999999998,0.0,0.11699999999999999,0.19,77.093,254805.0,4.0,65.0,2018.0,0,1,0,2,2,6,5,8
200.0,37107.0,0.759,0.401,-8.999,0.259,0.86,0.0,0.299,0.5760000000000001,100.126,232627.0,4.0,6.0,2021.0,1,0,1,1,4,0,7,1
179.0,18844.0,0.73,0.7,-8.648,0.0344,0.0966,0.000144,0.114,0.961,117.63,239627.0,4.0,38.0,2002.0,0,2,3,3,1,4,4,0
158.0,45743.0,0.524,0.9390000000000001,-3.9939999999999998,0.113,0.00022,0.0,0.623,0.6609999999999999,150.184,184867.0,4.0,44.0,2000.0,0,2,3,3,1,4,5,8
14.0,92415.0,0.88,0.428,-8.28,0.20600000000000002,0.149,5.07e-05,0.114,0.33299999999999996,100.007,172800.0,4.0,81.0,2017.0,0,1,2,4,0,3,6,3
135.0,27502.0,0.63,0.764,-5.5829999999999975,0.0299,0.113,0.0,0.0487,0.556,125.152,183400.0,4.0,24.0,1978.0,0,2,3,3,3,1,0,0
195.0,17231.0,0.736,0.526,-13.542,0.027000000000000003,0.139,1.49e-05,0.0648,0.95,98.00399999999999,245853.0,4.0,20.0,1978.0,0,2,3,3,3,1,0,0
197.0,40700.0,0.44,0.415,-12.097000000000001,0.0468,0.6990000000000001,0.12,0.102,0.33299999999999996,76.637,423227.0,4.0,21.0,1973.0,1,0,1,1,4,0,7,1
180.0,20865.0,0.6729999999999999,0.46299999999999997,-7.247000000000001,0.191,0.6809999999999999,4.9000000000000005e-06,0.0907,0.268,147.981,277521.0,4.0,69.0,2017.0,1,0,1,1,4,0,7,1
109.0,57964.0,0.503,0.688,-8.072000000000001,0.0282,0.00121,0.0434,0.09699999999999999,0.273,122.07799999999999,267293.0,4.0,23.0,2007.0,0,2,3,3,3,1,5,2
200.0,34759.0,0.8440000000000001,0.8640000000000001,-4.4830000000000005,0.0348,0.0339,0.21600000000000005,0.386,0.7959999999999999,104.99700000000001,226308.0,4.0,64.0,2014.0,0,1,0,2,1,4,4,4
140.0,27182.0,0.8420000000000001,0.597,-6.336,0.0627,0.00252,0.0,0.124,0.298,145.99200000000005,215307.0,4.0,74.0,2017.0,0,1,0,2,2,6,3,5
193.0,15794.0,0.537,0.5870000000000001,-7.4860000000000015,0.0771,0.0275,0.0,0.0961,0.365,149.748,221920.0,4.0,65.0,2016.0,0,1,0,2,2,6,3,5
200.0,41494.0,0.612,0.28,-8.648,0.0434,0.932,0.0,0.08800000000000001,0.387,72.795,213827.0,4.0,83.0,2012.0,1,0,1,1,4,0,7,1
177.0,194786.0,0.741,0.7609999999999999,-3.8710000000000004,0.0512,0.235,0.0,0.11900000000000001,0.217,81.543,149576.0,4.0,66.0,2017.0,0,1,2,2,2,5,2,6
198.0,16288.0,0.598,0.496,-9.309,0.0804,0.0253,0.00132,0.12,0.725,128.06,202661.0,4.0,61.0,2016.0,0,1,0,2,1,4,4,4
187.0,20034.0,0.76,0.568,-3.92,0.0558,0.505,0.0,0.107,0.414,77.482,221419.0,4.0,65.0,2019.0,1,1,0,2,2,6,3,5
185.0,19197.0,0.8340000000000001,0.433,-9.607000000000001,0.174,0.0258,0.0,0.633,0.22899999999999998,133.938,189853.0,3.0,62.0,2016.0,0,1,0,2,2,6,3,5
32.0,149179.0,0.40299999999999997,0.32799999999999996,-12.372,0.033,0.807,0.785,0.228,0.29100000000000004,113.075,440400.0,4.0,43.0,1996.0,1,0,1,0,5,2,1,7
193.0,35838.0,0.7929999999999999,0.8590000000000001,-3.7739999999999996,0.0332,0.266,0.000356,0.133,0.9640000000000001,129.911,219920.0,4.0,56.0,2008.0,0,2,0,3,1,4,4,4
183.0,40555.0,0.528,0.341,-18.143,0.0553,0.0121,0.9059999999999999,0.511,0.10800000000000001,180.453,259200.0,4.0,47.0,1993.0,0,1,0,0,5,2,1,7
175.0,24707.0,0.28,0.821,-2.864,0.111,0.16699999999999998,0.0,0.139,0.254,181.44400000000002,256163.0,4.0,69.0,2017.0,0,1,0,2,2,6,5,8
197.0,40729.0,0.872,0.391,-9.144,0.242,0.469,4.13e-06,0.297,0.4370000000000001,134.02100000000002,119133.0,4.0,87.0,2017.0,0,1,0,2,2,6,3,5
198.0,19278.0,0.536,0.141,-19.447,0.0389,0.846,0.00103,0.105,0.27699999999999997,121.815,218507.0,4.0,23.0,1976.0,1,0,1,1,4,0,7,1
144.0,20373.0,0.22699999999999998,0.0872,-20.558000000000003,0.0405,0.00026000000000000003,0.684,0.243,0.19,97.49600000000001,58747.0,4.0,0.0,2005.0,1,2,3,0,5,2,1,7
190.0,20248.0,0.595,0.747,-12.899000000000001,0.035,0.281,0.000662,0.175,0.655,134.916,253600.0,4.0,39.0,1981.0,0,2,3,3,1,4,4,4
21.0,83574.0,0.736,0.604,-7.357,0.222,0.0652,6.43e-05,0.124,0.574,155.007,264532.0,4.0,67.0,2017.0,0,1,2,4,0,3,6,3
186.0,30460.0,0.851,0.8059999999999999,-4.62,0.0787,0.11800000000000001,1.64e-06,0.121,0.787,118.999,237200.0,4.0,54.0,2009.0,0,1,0,2,1,4,4,4
193.0,39823.0,0.809,0.46299999999999997,-11.377,0.0396,0.256,0.085,0.109,0.364,111.98,298941.0,4.0,79.0,2017.0,0,1,0,2,2,6,3,5
172.0,182332.0,0.5539999999999999,0.596,-8.214,0.13,0.162,0.0048200000000000005,0.0805,0.255,165.72799999999995,297404.0,4.0,71.0,2018.0,0,1,2,2,2,5,2,6
198.0,18251.0,0.363,0.18600000000000005,-20.125,0.0301,0.0507,0.5710000000000001,0.25,0.0754,88.181,209360.0,4.0,30.0,1990.0,1,2,3,0,5,2,1,7
